-0.00197067,0.00434146,-0.50112,1.10391,-0.602908,-0.315173,0.678729,-0.147673,0.579706,-0.737128,-8.50694,3.02709,6.02039,3.42988,0.0550292
-0.00223498,0.00490541,-0.50141,1.10472,-0.60363,-0.264313,0.56395,-0.289879,0.816718,-0.72221,-8.48525,3.02574,6.0471,3.3759,0.0540943
-0.00246966,0.00540528,-0.501805,1.10572,-0.60439,-0.234675,0.49987,-0.394658,0.998594,-0.76006,-8.4553,3.0224,6.06756,3.32184,0.0533722
-0.00272826,0.00596366,-0.502213,1.10675,-0.604288,-0.258603,0.558378,-0.407833,1.0296,0.102633,-8.39635,3.01886,6.06086,3.25619,0.0480223
-0.00301136,0.00658264,-0.502627,1.10783,-0.604904,-0.283101,0.618981,-0.414242,1.07411,-0.615703,-8.32853,3.01616,6.06273,3.21611,0.0504096
-0.00331998,0.0072633,-0.503044,1.10893,-0.605521,-0.308617,0.680659,-0.4171,1.10465,-0.61746,-8.26269,3.01426,6.05881,3.16519,0.0494925
-0.00365386,0.00800528,-0.503464,1.11006,-0.606133,-0.333883,0.741978,-0.419738,1.13443,-0.612195,-8.19702,3.01292,6.05389,3.11407,0.048522
-0.00401276,0.00880822,-0.503886,1.11123,-0.60674,-0.3589,0.802946,-0.422146,1.16344,-0.607109,-8.13153,3.01213,6.04797,3.06282,0.0475312
-0.00439642,0.00967179,-0.50431,1.11242,-0.607343,-0.383666,0.863567,-0.424332,1.1917,-0.602325,-8.06624,3.01186,6.04102,3.0114,0.0465202
-0.0048046,0.0105956,-0.504736,1.11364,-0.60794,-0.408181,0.923846,-0.426302,1.21919,-0.597889,-8.00118,3.01211,6.03299,2.95978,0.0454893
-0.00523705,0.0115794,-0.505164,1.11489,-0.608534,-0.432444,0.983789,-0.428062,1.24594,-0.593849,-7.93638,3.01284,6.02385,2.90791,0.0444385
-0.00568982,0.0126199,-0.505597,1.11618,-0.609983,-0.452775,1.04043,-0.432914,1.29281,-1.4489,-7.86833,3.01429,6.02027,2.86982,0.0478773
-0.00616636,0.0137196,-0.506032,1.1175,-0.611429,-0.476533,1.0997,-0.43426,1.31806,-1.44578,-7.80363,3.01607,6.00953,2.81922,0.0473707
-0.00666639,0.0148782,-0.506467,1.11884,-0.612862,-0.500034,1.15866,-0.435429,1.34258,-1.43334,-7.7393,3.0183,5.99748,2.76806,0.0467922
-0.00718967,0.0160955,-0.506903,1.1202,-0.614283,-0.523283,1.2173,-0.436415,1.36637,-1.4202,-7.67532,3.02095,5.98415,2.71644,0.0461808
-0.00773595,0.0173711,-0.507341,1.12159,-0.615689,-0.546278,1.27562,-0.437224,1.38944,-1.40651,-9.06725,2.4646,3.66811,2.4674,0.0442328
-0.00830497,0.0187048,-0.507779,1.12301,-0.617081,-0.569019,1.33364,-0.43786,1.41178,-1.39233,-13.27,0.936735,-1.7455,1.98181,0.0409628
-0.00888736,0.0200746,-0.508247,1.12444,-0.61579,-0.582389,1.36979,-0.468317,1.43826,1.29153,-17.9953,-0.596057,-5.75498,1.61894,0.0252561
-0.00948053,0.0214817,-0.508737,1.12598,-0.616776,-0.593175,1.40709,-0.490136,1.53376,-0.985781,-22.6823,-2.08448,-8.37172,1.49066,0.0349327
-0.0100894,0.0229216,-0.509248,1.12759,-0.61921,-0.608885,1.43993,-0.510804,1.61333,-2.43461,-22.6823,-2.08448,-8.37172,1.49066,0.0349327
-0.010596,0.0241017,-0.509978,1.12958,-0.621272,-0.506577,1.18006,-0.730137,1.98792,-2.06184,-31.3197,-4.7122,-8.95512,1.79302,0.0443958
-0.0110469,0.0251078,-0.510865,1.13183,-0.623119,-0.450859,1.00617,-0.887326,2.25103,-1.84716,-35.6694,-6.03994,-10.6065,1.60147,0.0416698
-0.011526,0.0261368,-0.511778,1.13413,-0.624957,-0.479101,1.02893,-0.912337,2.29709,-1.83815,-35.8641,-6.15814,-11.0441,1.57682,0.0412734
-0.0120318,0.0271753,-0.512712,1.13647,-0.626774,-0.50587,1.03852,-0.93412,2.34062,-1.81638,-36.0788,-6.28209,-11.246,1.59634,0.0412377
-0.0125626,0.0282201,-0.513664,1.13885,-0.628571,-0.530821,1.04485,-0.952684,2.3857,-1.79674,-36.2454,-6.38394,-11.2574,1.64262,0.0414533
-0.0131171,0.0292721,-0.514636,1.14128,-0.630347,-0.55446,1.05193,-0.971442,2.43014,-1.77668,-36.3658,-6.46494,-11.1328,1.70538,0.041812
-0.0136941,0.0303315,-0.515626,1.14376,-0.632104,-0.577043,1.05946,-0.990299,2.47344,-1.75637,-36.4397,-6.52513,-10.8912,1.77981,0.0422682
-0.014293,0.0313988,-0.516635,1.14627,-0.633839,-0.598816,1.06726,-1.00908,2.51527,-1.73585,-36.461,-6.56167,-10.5259,1.86705,0.0428438
-0.0149124,0.0324735,-0.517663,1.14883,-0.635555,-0.619392,1.07477,-1.02744,2.55383,-1.71542,-36.4199,-6.56842,-9.9468,1.98675,0.0437672
-0.0155536,0.0335563,-0.518707,1.15142,-0.63725,-0.641194,1.0828,-1.04422,2.59025,-1.69503,-36.2911,-6.57203,-10.2976,1.88885,0.0423242
-0.0162159,0.0346472,-0.519767,1.15404,-0.638925,-0.662384,1.0909,-1.05991,2.62434,-1.67466,-36.1697,-6.56338,-9.58267,2.00981,0.0431916
-0.0168981,0.0357469,-0.520842,1.1567,-0.640579,-0.682207,1.09962,-1.07558,2.65875,-1.65455,-36.0775,-6.5605,-8.51775,2.19141,0.0446508
-0.0176008,0.0368454,-0.521944,1.15939,-0.642213,-0.702708,1.09855,-1.10127,2.69223,-1.63382,-36.0284,-6.55739,-8.89129,2.05299,0.0426718
-0.0183237,0.0379461,-0.523065,1.16211,-0.643827,-0.722855,1.10071,-1.1209,2.72205,-1.61362,-35.3044,-6.40011,-7.38048,2.31103,0.0450156
-0.0190674,0.039055,-0.524198,1.16487,-0.645421,-0.743706,1.10892,-1.13386,2.75118,-1.59416,-34.2318,-6.25875,-7.47988,2.2042,0.0433042
-0.0199189,0.0400933,-0.525417,1.16765,-0.64699,-0.851529,1.03821,-1.21829,2.78332,-1.56897,-33.7122,-6.18774,-7.03828,2.20434,0.0427253
-0.0208487,0.0410859,-0.526696,1.17046,-0.648536,-0.929754,0.992642,-1.27886,2.81347,-1.54617,-32.6842,-6.04241,-6.71557,2.24436,0.0427031
-0.0218374,0.0420502,-0.528016,1.1733,-0.650061,-0.988661,0.964265,-1.32067,2.84043,-1.52521,-31.3464,-5.84965,-6.57339,2.2926,0.0428094
-0.0228706,0.0429966,-0.529367,1.17617,-0.651567,-1.03321,0.946465,-1.35121,2.86509,-1.50555,-29.8418,-5.63026,-6.56871,2.33674,0.0428691
-0.0239384,0.0439318,-0.530742,1.17906,-0.653054,-1.06787,0.935144,-1.37484,2.88803,-1.48693,-28.2796,-5.40057,-6.64155,2.37572,0.0428553
-0.025034,0.0448594,-0.532137,1.18197,-0.654523,-1.09562,0.927665,-1.39442,2.90962,-1.46918,-26.7253,-5.17038,-6.74674,2.41045,0.0427728
-0.0261526,0.0457818,-0.533548,1.1849,-0.655975,-1.11854,0.922372,-1.41172,2.93011,-1.4522,-25.216,-4.9454,-6.85621,2.44161,0.0426272
-0.0272907,0.0467,-0.534976,1.18784,-0.657411,-1.13808,0.918233,-1.42777,2.94963,-1.43594,-23.7714,-4.72873,-6.95439,2.46942,0.0424205
-0.0284459,0.0476146,-0.536419,1.19081,-0.658831,-1.15522,0.914608,-1.44318,2.96824,-1.42039,-22.3999,-4.52181,-7.03349,2.4939,0.0421533
-0.0296165,0.0485258,-0.537878,1.1938,-0.660237,-1.17061,0.911106,-1.45828,2.98599,-1.40554,-21.1039,-4.32512,-7.09025,2.51504,0.0418265
-0.0308012,0.0494332,-0.539351,1.1968,-0.661628,-1.18469,0.907456,-1.47332,3.00288,-1.39141,-19.8819,-4.13858,-7.12412,2.53287,0.0414421
-0.0319989,0.0503367,-0.540839,1.19982,-0.663006,-1.19774,0.903533,-1.48835,3.01892,-1.37802,-18.7316,-3.962,-7.1357,2.54753,0.0410035
-0.0332089,0.051236,-0.542343,1.20286,-0.664372,-1.20996,0.899276,-1.50337,3.03411,-1.36538,-17.6497,-3.79497,-7.12631,2.55925,0.0405153
-0.0344304,0.0521307,-0.543861,1.2059,-0.665725,-1.22147,0.894657,-1.51836,3.04842,-1.35353,-16.6329,-3.63719,-7.09747,2.56828,0.0399826
-0.0356627,0.0530204,-0.545394,1.20897,-0.667068,-1.23236,0.889684,-1.53325,3.06186,-1.34248,-15.6774,-3.48811,-7.05077,2.57493,0.039411
-0.0369054,0.0539047,-0.546942,1.21204,-0.6684,-1.24268,0.884374,-1.54798,3.0744,-1.33226,-14.7794,-3.3473,-6.98772,2.57952,0.0388061
-0.0381579,0.0547835,-0.548505,1.21513,-0.669723,-1.25247,0.878749,-1.56249,3.08605,-1.32289,-13.9356,-3.2143,-6.90974,2.58234,0.0381733
-0.0394196,0.0556563,-0.550082,1.21822,-0.671037,-1.26174,0.872832,-1.57673,3.09679,-1.3144,-13.1423,-3.08866,-6.81818,2.58368,0.0375176
-0.0406901,0.056523,-0.551672,1.22133,-0.672344,-1.27048,0.866661,-1.59062,3.10662,-1.30679,-12.4323,-2.97935,-6.76799,2.57332,0.0365339
-0.0419688,0.0573833,-0.553276,1.22444,-0.673644,-1.2787,0.860287,-1.60409,3.11552,-1.30009,-11.6965,-2.85802,-6.5999,2.58257,0.0361515
-0.0432552,0.058237,-0.554893,1.22757,-0.674939,-1.28641,0.853737,-1.61709,3.12353,-1.29472,-11.0363,-2.75182,-6.4722,2.58125,0.0354605
-0.0445488,0.059084,-0.556523,1.2307,-0.676229,-1.29364,0.847019,-1.62959,3.13058,-1.28987,-10.4164,-2.65169,-6.33615,2.57889,0.0347553
-0.0458492,0.0599242,-0.558164,1.23384,-0.677515,-1.3004,0.840142,-1.64155,3.13672,-1.28596,-9.83364,-2.55713,-6.19162,2.57585,0.0340436
-0.047156,0.0607573,-0.559817,1.23698,-0.678798,-1.30673,0.833111,-1.65295,3.14192,-1.28298,-9.28577,-2.46783,-6.03935,2.57223,0.0333279
-0.0484686,0.0615832,-0.561481,1.24012,-0.680078,-1.31265,0.825931,-1.66378,3.1462,-1.28095,-8.77059,-2.3835,-5.88016,2.5681,0.03261
-0.0497868,0.0624018,-0.563155,1.24327,-0.681358,-1.31818,0.818603,-1.67403,3.14956,-1.27985,-8.28599,-2.30384,-5.71489,2.56352,0.0318917
-0.0511101,0.0632129,-0.564839,1.24643,-0.682638,-1.32333,0.811128,-1.68369,3.152,-1.2797,-7.83,-2.22859,-5.54427,2.55854,0.0311746
-0.0524383,0.0640164,-0.566532,1.24958,-0.683919,-1.32812,0.803514,-1.69273,3.15351,-1.28048,-7.40072,-2.15749,-5.36894,2.55322,0.0304603
-0.0537708,0.0648122,-0.568233,1.25273,-0.685201,-1.33255,0.795772,-1.70115,3.15411,-1.28219,-6.99639,-2.09027,-5.18946,2.54761,0.0297504
-0.0551074,0.0656001,-0.569942,1.25589,-0.686486,-1.33663,0.787912,-1.70894,3.1538,-1.28481,-6.61534,-2.02671,-5.00628,2.54175,0.0290465
-0.0564478,0.0663801,-0.571658,1.25904,-0.687774,-1.34036,0.779944,-1.71606,3.15257,-1.28835,-6.25601,-1.96657,-4.81983,2.53569,0.0283496
-0.0577915,0.067152,-0.57338,1.26219,-0.689067,-1.34374,0.771878,-1.72252,3.15044,-1.29279,-5.91696,-1.90963,-4.6305,2.52943,0.0276609
-0.0591383,0.0679157,-0.575109,1.26534,-0.690365,-1.34679,0.763722,-1.72829,3.1474,-1.29811,-5.59682,-1.85571,-4.43865,2.52299,0.0269812
-0.0604878,0.0686712,-0.576842,1.26848,-0.691669,-1.3495,0.755482,-1.73337,3.14346,-1.30431,-5.29435,-1.80459,-4.24461,2.51635,0.026311
-0.0618397,0.0694183,-0.57858,1.27162,-0.69298,-1.35188,0.747166,-1.73776,3.13863,-1.31136,-5.00835,-1.75612,-4.04869,2.50951,0.0256508
-0.0631937,0.0701571,-0.580321,1.27475,-0.6943,-1.35395,0.738778,-1.74144,3.1329,-1.31924,-4.73774,-1.71011,-3.8512,2.50243,0.025001
-0.0645494,0.0708874,-0.582066,1.27788,-0.695628,-1.3557,0.730323,-1.74441,3.12628,-1.32794,-4.48148,-1.66642,-3.65243,2.49508,0.0243617
-0.0659065,0.0716092,-0.583812,1.281,-0.696965,-1.35714,0.721805,-1.74666,3.11878,-1.33742,-4.23861,-1.62489,-3.45265,2.48742,0.0237331
-0.0672648,0.0723225,-0.58556,1.28411,-0.698313,-1.35829,0.713226,-1.7482,3.1104,-1.34768,-4.00823,-1.58538,-3.25212,2.47942,0.0231153
-0.0686239,0.073027,-0.587309,1.28721,-0.699671,-1.35915,0.70459,-1.74901,3.10114,-1.35868,-3.78951,-1.54776,-3.05109,2.47103,0.0225081
-0.0699837,0.0737229,-0.589059,1.2903,-0.701042,-1.35972,0.695899,-1.7491,3.09101,-1.3704,-3.58165,-1.51191,-2.84978,2.46222,0.0219117
-0.0713437,0.0744101,-0.590807,1.29338,-0.702425,-1.36001,0.687155,-1.74847,3.08,-1.38281,-3.38394,-1.47771,-2.64842,2.45292,0.0213258
-0.0727037,0.0750885,-0.592554,1.29645,-0.70382,-1.36004,0.67836,-1.74711,3.06813,-1.39587,-3.19567,-1.44505,-2.44721,2.44311,0.0207504
-0.0740635,0.075758,-0.594299,1.2995,-0.70523,-1.35979,0.669515,-1.74503,3.0554,-1.40957,-3.01622,-1.41383,-2.24634,2.43274,0.0201854
-0.0754228,0.0764186,-0.596041,1.30255,-0.706654,-1.35929,0.660622,-1.74222,3.04181,-1.42386,-2.84499,-1.38395,-2.04599,2.42177,0.0196306
-0.0767813,0.0770703,-0.59778,1.30557,-0.708093,-1.35853,0.651682,-1.73868,3.02736,-1.43872,-2.68143,-1.35534,-1.84633,2.41016,0.0190859
-0.0781388,0.077713,-0.599514,1.30858,-0.709547,-1.35752,0.642697,-1.73443,3.01206,-1.4541,-2.52503,-1.32789,-1.6475,2.39786,0.0185512
-0.0794951,0.0783466,-0.601244,1.31158,-0.711017,-1.35627,0.633666,-1.72945,2.9959,-1.46999,-2.37531,-1.30156,-1.44967,2.38486,0.0180262
-0.0808499,0.0789712,-0.602968,1.31456,-0.712503,-1.35478,0.624593,-1.72375,2.9789,-1.48633,-2.23182,-1.27625,-1.25295,2.3711,0.0175109
-0.0822029,0.0795867,-0.604685,1.31752,-0.714006,-1.35305,0.615476,-1.71733,2.96105,-1.5031,-2.09417,-1.25192,-1.05747,2.35656,0.0170051
-0.083554,0.080193,-0.606395,1.32046,-0.715526,-1.35108,0.606317,-1.7102,2.94236,-1.52025,-1.96242,-1.22871,-0.86334,2.3412,0.0165084
-0.084903,0.0807902,-0.608098,1.32339,-0.717064,-1.34896,0.597166,-1.70313,2.92367,-1.53731,-1.85646,-1.21686,-0.755126,2.30502,0.0154379
-0.0862495,0.0813781,-0.609793,1.32629,-0.718619,-1.34653,0.587921,-1.69458,2.90329,-1.55512,-1.71887,-1.18701,-0.481236,2.30731,0.0155285
-0.0875934,0.0819568,-0.611478,1.32917,-0.720193,-1.34389,0.578645,-1.68531,2.88207,-1.57391,-1.59716,-1.1642,-0.289112,2.29,0.0150719
-0.0889344,0.0825261,-0.613154,1.33203,-0.721785,-1.34103,0.569321,-1.67535,2.86002,-1.59223,-1.48891,-1.14641,-0.100607,2.27124,0.014611
-0.0902724,0.083086,-0.614818,1.33487,-0.723396,-1.33795,0.559961,-1.66469,2.83712,-1.61074,-1.37513,-1.12492,0.0855467,2.25145,0.0141602
-0.091607,0.0836366,-0.616472,1.33768,-0.725025,-1.33465,0.550562,-1.65333,2.8134,-1.62939,-1.27445,-1.10849,0.269897,2.23066,0.0137142
-0.0929382,0.0841777,-0.618113,1.34047,-0.726673,-1.33114,0.541129,-1.64127,2.78884,-1.64815,-1.16749,-1.08814,0.452095,2.20888,0.0132789
-0.0942656,0.0847094,-0.619741,1.34323,-0.72834,-1.32741,0.531657,-1.62853,2.76344,-1.66698,-1.07332,-1.07288,0.632438,2.18607,0.0128481
-0.0955891,0.0852315,-0.621357,1.34597,-0.730026,-1.32348,0.522154,-1.6151,2.73722,-1.68583,-0.972356,-1.05357,0.810548,2.16223,0.0124278
-0.0969084,0.0857442,-0.622957,1.34868,-0.731731,-1.31933,0.512612,-1.60099,2.71015,-1.70467,-0.883692,-1.03925,0.986695,2.13734,0.0120114
-0.0982234,0.0862472,-0.624544,1.35136,-0.733454,-1.31498,0.50304,-1.58619,2.68226,-1.72345,-0.788041,-1.0209,1.16053,2.11138,0.0116048
-0.0995338,0.0867406,-0.626114,1.35402,-0.735196,-1.31041,0.493431,-1.57073,2.65353,-1.74213,-0.703973,-1.00734,1.3323,2.08433,0.0112018
-0.100839,0.0872244,-0.627669,1.35664,-0.736957,-1.30565,0.483792,-1.55458,2.62397,-1.76067,-0.613032,-0.989864,1.50169,2.05618,0.0108078
-0.10214,0.0876985,-0.629207,1.35924,-0.738736,-1.30068,0.474118,-1.53778,2.59357,-1.77903,-0.527928,-0.974569,1.66885,2.02691,0.0104185
-0.103436,0.088163,-0.630727,1.3618,-0.740533,-1.2955,0.464415,-1.52032,2.56234,-1.79716,-0.445299,-0.959893,1.83373,1.99652,0.0100344
-0.104726,0.0886176,-0.632229,1.36433,-0.742348,-1.29012,0.45468,-1.50219,2.53027,-1.81503,-0.364452,-0.945553,1.99627,1.96498,0.0096555
-0.10601,0.0890626,-0.633713,1.36683,-0.744181,-1.28454,0.444915,-1.48341,2.49736,-1.83259,-0.285159,-0.931478,2.15646,1.93228,0.00928136
-0.107289,0.0894977,-0.635177,1.36929,-0.746031,-1.27875,0.43512,-1.46398,2.46361,-1.8498,-0.207269,-0.917633,2.31425,1.89842,0.00891164
-0.108562,0.089923,-0.636621,1.37172,-0.747897,-1.27277,0.425295,-1.44392,2.42902,-1.86662,-0.130647,-0.903988,2.46965,1.86338,0.00854593
-0.109828,0.0903384,-0.638044,1.37411,-0.74978,-1.26658,0.415441,-1.42321,2.39358,-1.88301,-0.0551659,-0.890515,2.62262,1.82715,0.00818383
-0.111089,0.090744,-0.639446,1.37647,-0.751679,-1.26019,0.405559,-1.40187,2.3573,-1.89893,0.019295,-0.877185,2.77316,1.78972,0.00782491
-0.112342,0.0911396,-0.640826,1.37879,-0.753593,-1.25361,0.395649,-1.3799,2.32016,-1.91435,0.0928524,-0.863969,2.92126,1.75109,0.00746874
-0.113589,0.0915253,-0.642183,1.38107,-0.755523,-1.24682,0.385712,-1.3573,2.28218,-1.92922,0.165617,-0.850843,3.06689,1.71123,0.00711486
-0.114829,0.0919011,-0.643517,1.38331,-0.757466,-1.23984,0.375748,-1.33408,2.24333,-1.9435,0.237692,-0.83778,3.21007,1.67015,0.00676283
-0.116061,0.0922668,-0.644827,1.38552,-0.759423,-1.23265,0.365759,-1.31025,2.20363,-1.95716,0.309176,-0.824756,3.35078,1.62783,0.00641215
-0.117287,0.0926226,-0.646113,1.38768,-0.761394,-1.22527,0.355744,-1.28581,2.16307,-1.97016,0.38016,-0.811748,3.48902,1.58428,0.00606234
-0.118504,0.0929683,-0.647374,1.3898,-0.763376,-1.21769,0.345705,-1.26076,2.12163,-1.98247,0.450723,-0.798739,3.62479,1.53947,0.0057129
-0.119714,0.0933039,-0.648609,1.39188,-0.76537,-1.20991,0.335642,-1.23511,2.07933,-1.99404,0.520936,-0.785714,3.75809,1.49341,0.00536331
-0.120916,0.0936295,-0.649818,1.39392,-0.767375,-1.20193,0.325555,-1.20887,2.03615,-2.00485,0.591023,-0.772579,3.88894,1.44609,0.0050131
-0.12211,0.0939449,-0.651,1.39591,-0.76939,-1.19376,0.315445,-1.18203,1.99209,-2.01486,0.660633,-0.759525,4.01733,1.3975,0.00466162
-0.123295,0.0942502,-0.652154,1.39786,-0.771414,-1.18539,0.305313,-1.1546,1.94714,-2.02403,0.730083,-0.746414,4.14328,1.34764,0.00430841
-0.124472,0.0945454,-0.653281,1.39976,-0.773446,-1.17682,0.29516,-1.1266,1.9013,-2.03234,0.799435,-0.733228,4.2668,1.2965,0.00395291
-0.12564,0.0948304,-0.654379,1.40161,-0.775486,-1.16806,0.284985,-1.09801,1.85456,-2.03975,0.8687,-0.719976,4.3879,1.24408,0.00359456
-0.126799,0.0951052,-0.655448,1.40342,-0.777532,-1.1591,0.27479,-1.06885,1.80692,-2.04624,0.931302,-0.715816,4.40904,1.16678,0.00253846
-0.127949,0.0953697,-0.656487,1.40518,-0.779584,-1.14994,0.264575,-1.03912,1.75837,-2.05177,1.00709,-0.693365,4.61991,1.13472,0.00285721
-0.12909,0.0956241,-0.657496,1.40689,-0.781641,-1.1406,0.25435,-1.00881,1.7089,-2.05712,1.07644,-0.679683,4.73652,1.07906,0.0025
-0.130221,0.0958682,-0.658474,1.40855,-0.783702,-1.13105,0.244095,-0.977969,1.65851,-2.06065,1.14589,-0.666009,4.8485,1.02156,0.00212638
-0.131342,0.096102,-0.65942,1.41015,-0.785765,-1.12131,0.233821,-0.946567,1.60719,-2.06313,1.2155,-0.65222,4.95778,0.962692,0.00174578
-0.132454,0.0963255,-0.660335,1.41171,-0.787829,-1.11138,0.223529,-0.914615,1.55493,-2.06454,1.28534,-0.638282,5.06469,0.902504,0.00135861
-0.133555,0.0965388,-0.661217,1.41321,-0.789894,-1.10126,0.213221,-0.882116,1.50173,-2.06486,1.35544,-0.624181,5.16935,0.841017,0.000964553
-0.134646,0.0967417,-0.662066,1.41466,-0.791958,-1.09094,0.202896,-0.849075,1.44757,-2.06406,1.42584,-0.609902,5.2718,0.778236,0.0005631
-0.135726,0.0969342,-0.662882,1.41605,-0.79402,-1.08043,0.192556,-0.815498,1.39246,-2.06213,1.49659,-0.595432,5.3721,0.714163,0.000153701
-0.136796,0.0971164,-0.663663,1.41739,-0.796079,-1.06973,0.1822,-0.781388,1.33637,-2.05903,1.56771,-0.580759,5.47029,0.648798,-0.000264211
-0.137855,0.0972882,-0.66441,1.41867,-0.798134,-1.05884,0.171829,-0.746748,1.2793,-2.05476,1.63926,-0.565871,5.56641,0.582143,-0.000691203
-0.138903,0.0974497,-0.665121,1.41989,-0.800183,-1.04775,0.161443,-0.711585,1.22124,-2.04928,1.71125,-0.550756,5.66051,0.5142,-0.00112784
-0.139939,0.0976007,-0.665797,1.42105,-0.802226,-1.03648,0.151044,-0.6759,1.16218,-2.04259,1.78375,-0.535385,5.75265,0.444971,-0.00157468
-0.140964,0.0977414,-0.666437,1.42215,-0.804261,-1.02502,0.140631,-0.639699,1.10212,-2.03466,1.85694,-0.519679,5.84288,0.374459,-0.00203222
-0.141978,0.0978716,-0.66704,1.42319,-0.806286,-1.01338,0.130205,-0.602984,1.04103,-2.02548,1.93029,-0.503899,5.93125,0.302667,-0.00250119
-0.142979,0.0979913,-0.667606,1.42417,-0.808301,-1.00155,0.119768,-0.565758,0.978917,-2.01503,2.00462,-0.487641,6.01784,0.2296,-0.00298189
-0.143969,0.0981007,-0.668134,1.42509,-0.810305,-0.989526,0.109318,-0.528027,0.915759,-2.0033,2.0797,-0.471015,6.10271,0.155263,-0.00347491
-0.144946,0.0981995,-0.668623,1.42594,-0.812295,-0.977323,0.0988568,-0.489792,0.851547,-1.99028,2.15557,-0.454006,6.18592,0.0796598,-0.00398078
-0.145911,0.0982879,-0.669075,1.42672,-0.814271,-0.964936,0.0883853,-0.451056,0.786269,-1.97595,2.23225,-0.436606,6.26757,0.0027976,-0.00450002
-0.146863,0.0983658,-0.669486,1.42744,-0.816231,-0.952367,0.0779038,-0.411822,0.719913,-1.9603,2.2035,-0.472054,5.87908,0.115163,-0.00216242
-0.147803,0.0984332,-0.669858,1.4281,-0.818174,-0.939617,0.0674128,-0.372091,0.652466,-1.94332,2.17632,-0.506131,5.49338,0.225664,0.000141303
-0.14873,0.0984902,-0.670192,1.42868,-0.820099,-0.926865,0.0569733,-0.333346,0.587445,-1.92501,2.14803,-0.540098,5.11218,0.334052,0.00240462
-0.149644,0.0985368,-0.670487,1.42921,-0.822005,-0.914113,0.0465753,-0.295586,0.524815,-1.90536,2.11824,-0.574088,4.73516,0.440304,0.00462576
-0.150545,0.098573,-0.670746,1.42967,-0.823889,-0.901365,0.0362101,-0.258809,0.464534,-1.88435,2.08689,-0.60812,4.36206,0.544342,0.00680239
-0.156493,0.0985343,-0.671581,1.43135,-0.836427,-0.810087,-0.0373484,-0.0163662,0.0730826,-1.72051,2.24968,-0.740764,1.91016,1.2681,0.021644
-0.15729,0.0984861,-0.671564,1.43137,-0.838124,-0.796524,-0.0481767,0.0175762,0.0176496,-1.69707,-0.564226,-1.30907,4.75994,2.10813,0.0343686
-0.158072,0.098427,-0.671512,1.43133,-0.839798,-0.782835,-0.0590859,0.0513829,-0.0377508,-1.67365,-1.35892,-1.46933,5.4773,2.37827,0.0390665
-0.158845,0.0983572,-0.671429,1.43125,-0.841437,-0.772054,-0.069805,0.0832744,-0.0785346,-1.63917,-1.55737,-1.54013,5.26056,2.46303,0.0405452
-0.159607,0.0982767,-0.671313,1.43114,-0.84304,-0.762,-0.0805713,0.115885,-0.118012,-1.60333,-1.52263,-1.55154,4.90124,2.5279,0.0423452
-0.160359,0.0981854,-0.671165,1.43098,-0.844607,-0.75215,-0.0912724,0.148011,-0.155777,-1.56703,-1.40773,-1.55559,4.35778,2.55096,0.0431578
